Nombre,Marca,Coste,Género,Url,web_origen
"
GLIDERIDE™ 2 EARTH DAY
",asics,"

160,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/glideride%E2%84%A2-2-earth-day/p/1012B018-101.html,asics.com
"
TARTHER™ OG
",asics,"

80,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/tarther%E2%84%A2-og/p/1201A167-028.html,asics.com
"
METARIDE™
",asics,"

250,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/metaride%E2%84%A2/p/1012A130-002.html,asics.com
"
TARTHER™ OG
",asics,"

80,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/tarther%E2%84%A2-og/p/1201A167-809.html,asics.com
"
METARIDE™
",asics,"

250,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/metaride%E2%84%A2/p/1012A843-700.html,asics.com
"
TARTHER™ BLAST
",asics,"

110,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/tarther%E2%84%A2-blast/p/1201A066-021.html,asics.com
"
JAPAN S™
",asics,"

70,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/japan-s%E2%84%A2/p/1192A147-103.html,asics.com
"
PADEL LIMA™ FF
",asics,"

120,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/padel-lima%E2%84%A2-ff/p/1042A144-001.html,asics.com
"
GEL-RESOLUTION™ 8 CLAY
",asics,"

140,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-resolution%E2%84%A2-8-clay/p/1042A070-702.html,asics.com
"
GEL-PULSE™ 12
",asics,"

100,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-pulse%E2%84%A2-12/p/1012A724-005.html,asics.com
"
GEL-CUMULUS™ 22
",asics,"

140,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-cumulus%E2%84%A2-22/p/1012A741-022.html,asics.com
"
GT-2000™ 9 G-TX
",asics,"

160,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gt-2000%E2%84%A2-9-g-tx/p/1012A866-001.html,asics.com
"
GELSAGA™ SOU
",asics,"

90,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gelsaga%E2%84%A2-sou/p/1191A004-004.html,asics.com
"
GEL-LYTE III OG
",asics,"

130,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-lyte-iii-og/p/1201A081-001.html,asics.com
"
CLASSIC CT™
",asics,"

60,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/classic-ct%E2%84%A2/p/1192A222-101.html,asics.com
"
GEL-NANDI™ OG
",asics,"

110,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-nandi%E2%84%A2-og/p/1201A176-001.html,asics.com
"
METARACER™
",asics,"

200,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/metaracer%E2%84%A2/p/1012A580-700.html,asics.com
"
TARTHER™ OG
",asics,"

80,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/tarther%E2%84%A2-og/p/1201A167-300.html,asics.com
"
TARTHER™ BLAST
",asics,"

110,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/tarther%E2%84%A2-blast/p/1202A042-400.html,asics.com
"
GT-2000™ 9
",asics,"

140,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gt-2000%E2%84%A2-9/p/1012B124-700.html,asics.com
"
FIELD ULTIMATE™ FF
",asics,"

130,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/field-ultimate%E2%84%A2-ff/p/1112A018-402.html,asics.com
"
HN1-S GEL-VENTURE™ 7
",asics,"

80,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/hn1-s-gel-venture%E2%84%A2-7/p/1201A195-300.html,asics.com
"
HN1-S GEL-VENTURE™ 7
",asics,"

80,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/hn1-s-gel-venture%E2%84%A2-7/p/1201A195-750.html,asics.com
"
GEL-DS TRAINER™ 26
",asics,"

140,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-ds-trainer%E2%84%A2-26/p/1012B090-401.html,asics.com
"
SOLUTION SPEED™ FF 2
",asics,"

150,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/solution-speed%E2%84%A2-ff-2/p/1042A136-100.html,asics.com
"
COURT SPEED™ FF CLAY L.E.
",asics,"

120,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/court-speed%E2%84%A2-ff-clay-l.e./p/1042A146-100.html,asics.com
"
GEL-KAYANO™ TRAINER 21
",asics,"

180,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-kayano%E2%84%A2-trainer-21/p/1201A067-001.html,asics.com
"
NOVABLAST™
",asics,"

140,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/novablast%E2%84%A2/p/1012A584-004.html,asics.com
