,Nombre,Marca,Coste,Género,Url,web_origen
961,Kelme City Tube,zapatillas,59 ,Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-kelme-city-tube-mk0081489,sprinter.com
962,Refresh 069524,sneaker,"24,95 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/sneaker-refresh-069524-mk0073755,sprinter.com
963,Con Glitter Montevita Glamfil,skeakers,"9,90 ",Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/skeakers-con-glitter-montevita-glamfil-mk0069333,sprinter.com
964,John Smith Libel 21v Lona,zapatillas,"31,90 ",Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/zapatillas-john-smith-libel-21v-lona-mk0075007,sprinter.com
965,Montevita Raddical2,deportivas,"14,60 ",Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/deportivas-montevita-raddical2-mk0069393,sprinter.com
966,Print,universe,20 ,Mujer,https://www.sprintersports.com/zapatillas-de-mujer/universe-print-mk0044286,sprinter.com
967,Breeze Aloe,deportivos,"18,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/deportivos-breeze-aloe-mk0025174,sprinter.com
968,"Brasileras®,brasocks Lines",escarpines,"19,99 ",Mujer,https://www.sprintersports.com/escarpines-mujer/escarpines-brasileras-r-brasocks-lines-mk0018021,sprinter.com
969,Pepe Jeans Pls30634 Rene Skate,deportivas,"32,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/deportivas-pepe-jeans-pls30634-rene-skate-mk0076933,sprinter.com
970,De Trekking Merida,zapatillas,"52,95 ",Mujer,https://www.sprintersports.com/zapatillas-trekking-de-mujer/zapatillas-de-trekking-merida-mk0062064,sprinter.com
971,Skechers Go Walk Smart-influence,zapatillas,55 ,Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-skechers-go-walk-smart-influence-mk0071736,sprinter.com
972,Gel Nimbus 22,asics,"179,99 ",Mujer,https://www.sprintersports.com/calzado-deportivo-mujer/asics-gel-nimbus-22-0308994,sprinter.com
973,Montevita Fullsport,zapatillas,"21,50 ",Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/zapatillas-montevita-fullsport-mk0069346,sprinter.com
974,Montevita Wanda,zapatillas,"12,96 ",Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/zapatillas-montevita-wanda-mk0066921,sprinter.com
975,Montevita Starplat20,sneakers,"19,90 ",Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/sneakers-montevita-starplat20-mk0067119,sprinter.com
976,Xti 049892,sneaker,"29,95 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/sneaker-xti-049892-mk0073616,sprinter.com
977,Anastasia Montevita,sneaker,"12,90 ",Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/sneaker-anastasia-montevita-mk0064865,sprinter.com
978,De Montaña Izas Timpa,botas,"69,99 ",Mujer,https://www.sprintersports.com/botas-montana-mujer/botas-de-montana-izas-timpa-mk0001514,sprinter.com
979,Chiruca Berrea Force Hi Vi 18 Goretex,botas,"126,90 ",Mujer,https://www.sprintersports.com/botas-montana-mujer/botas-chiruca-berrea-force-hi-vi-18-goretex-mk0005544,sprinter.com
980,Chiruca Somiedo 12 Goretex,botas,"139,90 ",Mujer,https://www.sprintersports.com/botas-montana-mujer/botas-chiruca-somiedo-12-goretex-mk0010119,sprinter.com
981,Xti 044659,sneaker,"39,95 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/sneaker-xti-044659-mk0068382,sprinter.com
982,Xti 044365,sneaker,"39,95 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/sneaker-xti-044365-mk0068458,sprinter.com
983,De Casa / Camping Nuvola® Marbled Chill,zapatillas,"22,50 ",Mujer,https://www.sprintersports.com/pantuflas-mujer/zapatillas-de-casa/camping-nuvola-r-marbled-chill-mk0028044,sprinter.com
984,Deporte Pepe Jeans Pls30963 Abbey Arch,zapatillas,"51,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-deporte-pepe-jeans-pls30963-abbey-arch-mk0089559,sprinter.com
985,Kappa 303hlu0 Maota,zapatillas,"32,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-kappa-303hlu0-maota-mk0079356,sprinter.com
986,Xti 042481,sneaker,"39,95 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/sneaker-xti-042481-mk0073726,sprinter.com
987,Kappa Overton,zapatillas,40 ,Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-kappa-overton-mk0071767,sprinter.com
988,Running Paredes Alcoraz,zapatillas,"29,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-running-paredes-alcoraz-mk0043729,sprinter.com
989,"Brasileras®,alem 100 Plataforma",sandalia,"13,99 ",Mujer,https://www.sprintersports.com/sandalias-moda-mujer/sandalia-brasileras-r-alem-100-plataforma-mk0018007,sprinter.com
990,"Brasileras®, Optim",chanclas,"18,99 ",Mujer,https://www.sprintersports.com/sandalias-moda-mujer/chanclas-brasileras-r-optim-mk0018280,sprinter.com
991,De Casa / Camping Nuvola® Pobuts Suela De Tela,zapatillas,"19,99 ",Mujer,https://www.sprintersports.com/pantuflas-mujer/zapatillas-de-casa/camping-nuvola-r-pobuts-suela-de-tela-mk0011081,sprinter.com
992,Skechers Skech-air Element 12669-burg,zapatillas,75 ,Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-skechers-skech-air-element-12669-burg-mk0053885,sprinter.com
993,Deporte John Smith Corsan 20i,zapatillas,"28,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-deporte-john-smith-corsan-20i-mk0078497,sprinter.com
994,Deporte Munich 1690094 Dash,zapatillas,"59,90 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-deporte-munich-1690094-dash-mk0077843,sprinter.com
995,Montevita Pronoia1w,deportivas,20 ,Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/deportivas-montevita-pronoia1w-mk0070666,sprinter.com
996,Deporte John Smith Refer 20v,zapatillas,"25,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-deporte-john-smith-refer-20v-mk0082699,sprinter.com
997,Carmela 067312,sneaker,"29,95 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/sneaker-carmela-067312-mk0073962,sprinter.com
998,De Correr Y Caminar - Marca Paredes - Modelo Butarque Blanco,deportivo,21 ,Mujer,https://www.sprintersports.com/zapatillas-de-mujer/deportivo-de-correr-y-caminar-marca-paredes-modelo-butarque-blanco-mk0043733,sprinter.com
999,Deporte Bass3d 42043,zapatillas,"26,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-deporte-bass3d-42043-mk0081760,sprinter.com
1000,,k-37,55 ,Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/k-37-mk0072800,sprinter.com
1001,Munich Dash Wmns 96. 1690096.,zapatillas,64 ,Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-munich-dash-wmns-96-1690096-mk0076042,sprinter.com
1002,Casual Anastasia Montevita,sneaker,"12,90 ",Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/sneaker-casual-anastasia-montevita-mk0053724,sprinter.com
1003,Montevita Sportere,deportivas,"9,90 ",Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/deportivas-montevita-sportere-mk0069326,sprinter.com
1004,Deporte Mustang 69350,zapatillas,"24,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-deporte-mustang-69350-mk0080421,sprinter.com
1005,Plataforma Superbeyonce Montevita,sneaker,"25,80 ",Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/sneaker-plataforma-superbeyonce-montevita-mk0064876,sprinter.com
1006,Skechers Go Walk Air-windchill,zapatillas,54 ,Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-skechers-go-walk-air-windchill-mk0071884,sprinter.com
1007,Mtng London,sneaker,"35,99 ",Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/sneaker-mtng-london-mk0080345,sprinter.com
1008,Montevita Glamfil,zapatillas,"9,90 ",Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/zapatillas-montevita-glamfil-mk0069374,sprinter.com
1009,Deporte John Smith Romir,zapatillas,"29,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-deporte-john-smith-romir-mk0080339,sprinter.com
1010,Xti 044527,sneaker,"39,95 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/sneaker-xti-044527-mk0068494,sprinter.com
1011,Dynamight 2.0,skechers,"49,99 ",Mujer,https://www.sprintersports.com/calzado-deportivo-mujer/skechers-dynamight-2-0-0305886,sprinter.com
1012,Kappa Overton,zapatillas,41 ,Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-kappa-overton-mk0062956,sprinter.com
1013,Gioseppo Rapla,zapatillas,"64,95 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-gioseppo-rapla-mk0030207,sprinter.com
1014,Xti 042481,sneaker,"39,95 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/sneaker-xti-042481-mk0073725,sprinter.com
1015,Deporte John Smith Vorin W,zapatillas,"26,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-deporte-john-smith-vorin-w-mk0078522,sprinter.com
1016,De Casa / Camping Nuvola® Clásica Colors,zapatillas,"22,50 ",Mujer,https://www.sprintersports.com/pantuflas-mujer/zapatillas-de-casa/camping-nuvola-r-clasica-colors-mk0028059,sprinter.com
1017,Xti 049787,sneaker,"39,95 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/sneaker-xti-049787-mk0070957,sprinter.com
1018,Skechers I-conik,zapatillas,56 ,Mujer,https://www.sprintersports.com/zapatillas-deportivas-mujer/zapatillas-skechers-i-conik-mk0045974,sprinter.com
1019,De Mujer Sneaker Xti 049820,zapatillas,"29,95 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-de-mujer-sneaker-xti-049820-mk0070962,sprinter.com
1020,Joma Vitaly Jr 2133,zapatillas,"32,50 ",Mujer,https://www.sprintersports.com/zapatillas-running-de-mujer/zapatillas-joma-vitaly-jr-2133-mk0078901,sprinter.com
1021,Refresh 069524,sneaker,"24,95 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/sneaker-refresh-069524-mk0073757,sprinter.com
1022,Kappa Overton,zapatillas,45 ,Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/zapatillas-kappa-overton-mk0062391,sprinter.com
1023,Trekking Altus Terranova High Cut,bota,"92,65 ",Mujer,https://www.sprintersports.com/botas-montana-mujer/bota-trekking-altus-terranova-high-cut-mk0045260,sprinter.com
1024,Semirigida Trekking Altus,bota,"157,50 ",Mujer,https://www.sprintersports.com/botas-montana-mujer/bota-semirigida-trekking-altus-mk0045251,sprinter.com
1025,De Montaña Kento Guide High Gtx Mujer Mammut,bota,250 ,Mujer,https://www.sprintersports.com/botas-montana-mujer/bota-de-montana-kento-guide-high-gtx-mujer-mammut-mk0027625,sprinter.com
1026,Xti 049892,sneaker,"29,95 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/sneaker-xti-049892-mk0073618,sprinter.com
1027,De Montaña Mujer Kento Guide High Gtx Mammut,bota,225 ,Mujer,https://www.sprintersports.com/botas-montana-mujer/bota-de-montana-mujer-kento-guide-high-gtx-mammut-mk0027615,sprinter.com
1028,Refresh 069524,sneaker,"24,95 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/sneaker-refresh-069524-mk0073754,sprinter.com
1029,Mtng Cam,sneaker,"39,90 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/sneaker-mtng-cam-mk0083174,sprinter.com
1030,Mtng Hada,sneaker,"35,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/sneaker-mtng-hada-mk0089076,sprinter.com
1031,Breeze Aloe,deportivos,"18,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/deportivos-breeze-aloe-mk0025175,sprinter.com
1032,Pronoia2w Montevita,deportiva,20 ,Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/deportiva-pronoia2w-montevita-mk0070876,sprinter.com
1033,Skechers Solar Fuse 13329-gry,zapatillas,64 ,Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-skechers-solar-fuse-13329-gry-mk0053886,sprinter.com
1034,De Trekking Merida,zapatillas,"52,95 ",Mujer,https://www.sprintersports.com/zapatillas-trekking-de-mujer/zapatillas-de-trekking-merida-mk0061894,sprinter.com
1035,Somo,mustang,"39,99 ",Mujer,https://www.sprintersports.com/calzado-deportivo-mujer/mustang-somo-0311994,sprinter.com
1036,Deporte John Smith Rixon 20v,zapatillas,"25,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-deporte-john-smith-rixon-20v-mk0082706,sprinter.com
1037,Deporte John Smith Reler,zapatillas,"34,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-deporte-john-smith-reler-mk0080326,sprinter.com
1038,Con Plataforma John Smith Libel High,zapatillas,31 ,Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-con-plataforma-john-smith-libel-high-mk0084880,sprinter.com
1039,Skechers Go Run Fast-laser,zapatillas,47 ,Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-skechers-go-run-fast-laser-mk0071854,sprinter.com
1040,Kappa Rave Nc 242782-1010,zapatillas,40 ,Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-kappa-rave-nc-242782-1010-mk0071764,sprinter.com
1041,Xti 049804,sneaker,"39,95 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/sneaker-xti-049804-mk0070894,sprinter.com
1042,Deporte Geox D0262a 08514 D Happy,zapatillas,"75,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-deporte-geox-d0262a-08514-d-happy-mk0077793,sprinter.com
1043,Xti 049760,sneaker,"39,95 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/sneaker-xti-049760-mk0070896,sprinter.com
1044,New Balance Mujer Wl220,zapatillas,"75,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-new-balance-mujer-wl220-mk0076191,sprinter.com
1045,Xti 049760,sneaker,"39,95 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/sneaker-xti-049760-mk0070897,sprinter.com
1046,Munich Clik 09. 4172009 Rosa/blanco.,zapatillas,79 ,Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/zapatillas-munich-clik-09-4172009-rosa/blanco-mk0078051,sprinter.com
1047,Deporte Chika10 Greta 07,zapatillas,"31,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-deporte-chika10-greta-07-mk0082062,sprinter.com
1048,Dunlop 35000,deportivas,"24,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/deportivas-dunlop-35000-mk0081947,sprinter.com
1049,Deporte Chika10 Sangria 03,zapatillas,"25,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-deporte-chika10-sangria-03-mk0082045,sprinter.com
1050,Deporte Chika10 Sangria 03,zapatillas,"25,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-deporte-chika10-sangria-03-mk0081984,sprinter.com
1051,Deporte Chika10 Mara 02,zapatillas,"25,99 ",Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/zapatillas-deporte-chika10-mara-02-mk0082052,sprinter.com
1052,Deporte Chika10 Bumi 03,zapatillas,"25,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-deporte-chika10-bumi-03-mk0082055,sprinter.com
1053,Deporte Chika10 Ichia 02,zapatillas,"25,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-deporte-chika10-ichia-02-mk0081985,sprinter.com
1054,Deporte Chika10 Bumi 03,zapatillas,"25,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-deporte-chika10-bumi-03-mk0082053,sprinter.com
1055,Deporte Dunlop 35318,zapatillas,"30,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-deporte-dunlop-35318-mk0081922,sprinter.com
1056,Con Cordon Montevita Fullsport,zapatillas,"21,50 ",Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/zapatillas-con-cordon-montevita-fullsport-mk0069400,sprinter.com
1057,Deporte Dunlop 35318,zapatillas,"30,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-deporte-dunlop-35318-mk0081898,sprinter.com
1058,Kelme Universe Print,zapatillas,20 ,Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/zapatillas-kelme-universe-print-mk0044259,sprinter.com
1059,Con Plataforma Montevita Starplat24,sneaker,"17,90 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/sneaker-con-plataforma-montevita-starplat24-mk0067655,sprinter.com
1060,Montevita Insectfantasy,zapatillas,"9,90 ",Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/zapatillas-montevita-insectfantasy-mk0051869,sprinter.com
1061,Velcro Bandon - Marca Paredes - Sandalia Verano - Color Marron,sandalia,"31,99 ",Mujer,https://www.sprintersports.com/sandalias-montana-mujer/sandalia-velcro-bandon-marca-paredes-sandalia-verano-color-marron-mk0021817,sprinter.com
1062,Montevita Refire,zapatillas,"16,50 ",Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/zapatillas-montevita-refire-mk0066954,sprinter.com
1063,Chunkie Montevita Cuca01,sneakers,"25,80 ",Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/sneakers-chunkie-montevita-cuca01-mk0064892,sprinter.com
1064,Casual Montevita Blair2,sneakers,"19,80 ",Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/sneakers-casual-montevita-blair2-mk0053812,sprinter.com
1065,Carmela 067270,sneaker,"69,95 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/sneaker-carmela-067270-mk0074067,sprinter.com
1066,Kelme Precision Elite,zapatillas,65 ,Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/zapatillas-kelme-precision-elite-mk0074707,sprinter.com
1067,Kelme Explorer,zapatillas,65 ,Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-kelme-explorer-mk0074715,sprinter.com
1068,De Casa / Camping Nuvola® Pobuts Suela De Tela,zapatillas,"19,99 ",Mujer,https://www.sprintersports.com/pantuflas-mujer/zapatillas-de-casa/camping-nuvola-r-pobuts-suela-de-tela-mk0011080,sprinter.com
1069,"Brasileras®,alem 100 Plataforma",sandalia,"13,99 ",Mujer,https://www.sprintersports.com/sandalias-moda-mujer/sandalia-brasileras-r-alem-100-plataforma-mk0018006,sprinter.com
1070,"Brasileras®,alem 200 Plataforma",sandalia,"13,99 ",Mujer,https://www.sprintersports.com/sandalias-moda-mujer/sandalia-brasileras-r-alem-200-plataforma-mk0018014,sprinter.com
1071,Deporte Munich 1441011 Arrow,zapatillas,"43,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-deporte-munich-1441011-arrow-mk0082145,sprinter.com
1072,"Brasileras®,alem 100 Plataforma",sandalia,"13,99 ",Mujer,https://www.sprintersports.com/sandalias-moda-mujer/sandalia-brasileras-r-alem-100-plataforma-mk0018005,sprinter.com
1073,Xti 042850,sandalia,"19,95 ",Mujer,https://www.sprintersports.com/chanclas-playa-mujer/sandalia-xti-042850-mk0073505,sprinter.com
1074,Xti 044096,sneaker,"39,95 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/sneaker-xti-044096-mk0070972,sprinter.com
1075,Padel,k-drex,"69,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/k-drex-padel-mk0072798,sprinter.com
1076,Mujer Mtng Aria Negro,sneaker,"29,90 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/sneaker-mujer-mtng-aria-negro-mk0078669,sprinter.com
1077,Deporte Kappa 3117lsw San Diego,zapatillas,"28,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-deporte-kappa-3117lsw-san-diego-mk0084318,sprinter.com
1078,Deporte Kappa 3032kv0 Spander,zapatillas,"25,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-deporte-kappa-3032kv0-spander-mk0080643,sprinter.com
1079,Gioseppo Messancy,zapatillas,"74,95 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-gioseppo-messancy-mk0030264,sprinter.com
1080,Gioseppo Eckero,zapatillas,"69,95 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-gioseppo-eckero-mk0030271,sprinter.com
1081,Warrior Lite W Cc,zapatillas,"38,98 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-warrior-lite-w-cc-mk0026803,sprinter.com
1082,Xti 049804,sneaker,"39,95 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/sneaker-xti-049804-mk0070892,sprinter.com
1083,Game Hi Visibility 08 Goretex,chiruca,"159,90 ",Mujer,https://www.sprintersports.com/botas-montana-mujer/chiruca-game-hi-visibility-08-goretex-mk0005204,sprinter.com
1084,Chiruca Massana 05 Goretex,botas,"99,90 ",Mujer,https://www.sprintersports.com/botas-montana-mujer/botas-chiruca-massana-05-goretex-mk0010121,sprinter.com
1085,Trekking La Sportiva Tx Guide,zapatillas,"159,99 ",Mujer,https://www.sprintersports.com/zapatillas-trekking-de-mujer/zapatillas-trekking-la-sportiva-tx-guide-mk0069487,sprinter.com
1086,Montevita Pronoia2w,deportivas,20 ,Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/deportivas-montevita-pronoia2w-mk0071031,sprinter.com
1087,Casual Keen Rose Sandal,sandalias,"89,95 ",Mujer,https://www.sprintersports.com/sandalias-moda-mujer/sandalias-casual-keen-rose-sandal-mk0016449,sprinter.com
1088,Chiruca Somiedo 05 Goretex,botas,"139,90 ",Mujer,https://www.sprintersports.com/botas-montana-mujer/botas-chiruca-somiedo-05-goretex-mk0010375,sprinter.com
1089,Violet,nicoboco,"9,99 ",Mujer,https://www.sprintersports.com/calzado-deportivo-mujer/nicoboco-violet-0295121,sprinter.com
1090,Chiruca Trofeo 01 Goretex,botas,"121,90 ",Mujer,https://www.sprintersports.com/botas-montana-mujer/botas-chiruca-trofeo-01-goretex-mk0005546,sprinter.com
1091,De Agua De Caña Media Montevita,bota,"9,90 ",Mujer,https://www.sprintersports.com/botas-agua-mujer/bota-de-agua-de-cana-media-montevita-mk0069248,sprinter.com
1092,Mujer Keen Terradora Ii Mid Waterproof,botas,"139,95 ",Mujer,https://www.sprintersports.com/botas-montana-mujer/botas-mujer-keen-terradora-ii-mid-waterproof-mk0016459,sprinter.com
1093,Paredes Zanita,zapatillas,"14,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-paredes-zanita-mk0013739,sprinter.com
1094,Chunkie Montevita Cuca01,sneakers,"25,80 ",Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/sneakers-chunkie-montevita-cuca01-mk0064793,sprinter.com
1095,Unisex Caterpillar Hex X-lace,zapatillas,"71,90 ",Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/zapatillas-unisex-caterpillar-hex-x-lace-mk0016406,sprinter.com
1096,Paredes Yoda,zapatillas,"17,99 ",Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/zapatillas-paredes-yoda-mk0001857,sprinter.com
1097,Paredes Gea,zapatillas,"14,99 ",Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/zapatillas-paredes-gea-mk0013729,sprinter.com
1098,Patty,new,49 ,Mujer,https://www.sprintersports.com/zapatillas-de-mujer/new-patty-mk0045340,sprinter.com
1099,Timberland Waterville 6 In Basic,zapatillas,145 ,Mujer,https://www.sprintersports.com/botas-montana-mujer/zapatillas-timberland-waterville-6-in-basic-mk0072436,sprinter.com
1100,Xti 042744,sneaker,"39,95 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/sneaker-xti-042744-mk0073656,sprinter.com
1101,Xti 042584,sneaker,"49,95 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/sneaker-xti-042584-mk0073670,sprinter.com
1102,Philippe Model Cuero Ezldwk06,zapatillas,338 ,Mujer,https://www.sprintersports.com/zapatillas-casual-mujer/zapatillas-philippe-model-cuero-ezldwk06-mk0063244,sprinter.com
1103,Carmela 067826,sneaker,"69,95 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/sneaker-carmela-067826-mk0074078,sprinter.com
1104,"Brasileras®, Grain",chanclas,"18,99 ",Mujer,https://www.sprintersports.com/chanclas-moda-mujer/chanclas-brasileras-r-grain-mk0018038,sprinter.com
1105,Con Plataforma John Smith Libel High,zapatillas,31 ,Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-con-plataforma-john-smith-libel-high-mk0084873,sprinter.com
1106,John Smith 412,zapatillas,28 ,Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-john-smith-412-mk0084877,sprinter.com
1107,Refresh 072918,sneaker,"29,95 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/sneaker-refresh-072918-mk0073866,sprinter.com
1108,Kappa 303zlp0 Draver,botines,"27,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/botines-kappa-303zlp0-draver-mk0079525,sprinter.com
1109,Kappa 304nd90 Tixa,deportivas,"38,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/deportivas-kappa-304nd90-tixa-mk0079713,sprinter.com
1110,Mujer Mtng Perdang Azul,sneaker,"39,90 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/sneaker-mujer-mtng-perdang-azul-mk0088417,sprinter.com
1111,Kappa 304ihi0 San Antonio,zapatillas,"28,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-kappa-304ihi0-san-antonio-mk0079617,sprinter.com
1112,Kappa 303zlp0 Draver,botines,"27,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/botines-kappa-303zlp0-draver-mk0079526,sprinter.com
1113,Kappa 303wb90 Benburnt,deportivas,"27,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/deportivas-kappa-303wb90-benburnt-mk0079687,sprinter.com
1114,Kappa 304nfd0 Tchouri,zapatillas,"25,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-kappa-304nfd0-tchouri-mk0079554,sprinter.com
1115,Kappa 3032dg0 Keysy,deportivas,"21,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/deportivas-kappa-3032dg0-keysy-mk0079674,sprinter.com
1116,Kappa 303xm90 Spander,zapatillas,"25,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-kappa-303xm90-spander-mk0079592,sprinter.com
1117,Deporte Geox D02dza 0bcbn D Blomiee High,zapatillas,"54,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/zapatillas-deporte-geox-d02dza-0bcbn-d-blomiee-high-mk0080669,sprinter.com
1118,Xti 042562,sneaker,"29,95 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/sneaker-xti-042562-mk0073673,sprinter.com
1119,John Smith Leba 20v,deportivas,"28,99 ",Mujer,https://www.sprintersports.com/zapatillas-de-mujer/deportivas-john-smith-leba-20v-mk0078501,sprinter.com
1120,1.0,surpass,79 ,Mujer,https://www.sprintersports.com/zapatillas-running-de-mujer/surpass-1-0-mk0072803,sprinter.com
