Nombre,Marca,Coste,Género,Url,web_origen
"Zapatilla Grand Court
","
adidas","64,99",Mujer,https://www.intersport.es/adidas-zapatilla-grand-court-sneakers-iic.adidas.f36485.01f7.html?dwvar_iic.adidas.f36485.01f7_color=01f7&cgid=,intersport.com
"Zapatilla 8K 2020
","
adidas","45,99",Mujer,https://www.intersport.es/adidas-zapatilla-8k-2020-mujer-iic.adidas.eh1442.077a.html?dwvar_iic.adidas.eh1442.077a_color=077a&cgid=,intersport.com
"Zapatilla Advantage Bold
","
adidas","52,99",Mujer,https://www.intersport.es/adidas-zapatilla-advantage-bold-mujer-iic.adidas.ef1034.01f7.html?dwvar_iic.adidas.ef1034.01f7_color=01f7&cgid=,intersport.com
"Zapatilla Retrorun
","
adidas","64,95",Mujer,https://www.intersport.es/adidas-zapatilla-retrorun-mujer-iic.adidas.eh1859.a0qm.html?dwvar_iic.adidas.eh1859.a0qm_color=a0qm&cgid=,intersport.com
"Zapatilla Retrorun
","
adidas","42,99",Mujer,https://www.intersport.es/adidas-zapatilla-retrorun-rebajas-deportivas-iic.adidas.eg4214.a3cz.html?dwvar_iic.adidas.eg4214.a3cz_color=a3cz&cgid=,intersport.com
"Zapatillas running SOLAR GLIDE 19
","
adidas","85,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-solar-glide-19-rebajas-deportivas-iic.adidas.g28412.a32t.html?dwvar_iic.adidas.g28412.a32t_color=a32t&cgid=,intersport.com
"Zapatillas trail running Terrex Swift R2 GORE-TEX
","
adidas","139,99",Mujer,https://www.intersport.es/adidas-zapatillas-trail-running-terrex-swift-r2-gore-tex-casual-al-aire-libre-iic.adidas.fv6905.a0qm.html?dwvar_iic.adidas.fv6905.a0qm_color=a0qm&cgid=,intersport.com
"Zapatillas KAPTIR SUPER
","
adidas","99,99",Mujer,https://www.intersport.es/adidas-zapatillas-kaptir-super-zapatillas-running-iic.adidas.fz2790.01f7.html?dwvar_iic.adidas.fz2790.01f7_color=01f7&cgid=,intersport.com
"Zapatilla 8K 2020
","
adidas","45,99",Mujer,https://www.intersport.es/adidas-zapatilla-8k-2020-mujer-iic.adidas.eh1441.a0qm.html?dwvar_iic.adidas.eh1441.a0qm_color=a0qm&cgid=,intersport.com
"Zapatillas running CLOUDFOAM PURE
","
adidas","52,99",Mujer,https://www.intersport.es/adidas-zapatillas-running-cloudfoam-pure-rebajas-deportivas-iic.adidas.db0694.a0qm.html?dwvar_iic.adidas.db0694.a0qm_color=a0qm&cgid=,intersport.com
